match_id,player_id,kills,deaths,assists,cs_per_min,gold_per_min,vision_score,xp_per_min,rank
M02734,P9104,2,1,4,7.26,240,36,369,Gold
M02735,P2366,0,1,1,4.29,370,15,328,Gold
M02735,P5958,0,0,1,5.21,394,24,324,Gold
M02735,P5228,1,0,0,6.03,296,29,286,Gold
M02735,P5527,1,0,1,3.01,357,13,326,Silver
M02735,P7881,3,2,5,5.39,421,15,243,Platinum
M02735,P2129,4,1,1,3.44,337,29,344,Gold
M02735,P8515,3,1,1,2.71,372,27,292,Gold
M02735,P5044,0,2,3,4.31,293,16,280,Silver
M02735,P8835,2,1,1,4.4,322,13,333,Silver
M02735,P3262,0,0,1,8.36,280,19,292,Diamond
M02736,P8575,0,0,2,5.15,350,36,221,Grandmaster
M02736,P9914,1,1,0,4.79,402,19,268,Platinum
M02736,P8657,1,0,1,9.12,276,19,265,Gold
M02736,P9669,1,2,0,6.19,333,19,313,Platinum
M02736,P3805,3,1,3,6.94,262,5,273,Platinum
M02736,P1217,1,0,2,6.98,349,28,338,Diamond
M02736,P8970,0,2,2,6.47,334,7,374,Bronze
M02736,P1048,2,2,2,6.54,443,32,330,Gold
M02736,P8856,1,3,1,4.09,225,6,307,Master
M02736,P9822,2,2,4,6.54,293,3,306,Gold
M02737,P9810,3,1,0,4.59,370,0,280,Silver
M02737,P3611,2,0,3,3.43,342,29,277,Gold
M02737,P5090,1,1,2,4.83,358,37,325,Silver
M02737,P4098,3,2,3,8.93,386,4,280,Gold
M02737,P6988,1,0,6,6.51,333,10,344,Gold
M02737,P1295,1,0,4,8.5,412,26,258,Gold
M02737,P2892,1,2,2,9.49,262,12,265,Gold
M02737,P2825,2,2,5,5.08,355,18,269,Bronze
M02737,P3105,1,0,6,4.95,419,8,341,Gold
M02737,P8294,1,1,1,6.0,411,0,257,Silver
M02738,P9361,0,2,5,4.65,328,17,321,Platinum
M02738,P1203,2,1,1,6.74,336,22,306,Silver
M02738,P6876,1,0,0,4.5,394,20,256,Gold
M02738,P5905,1,0,2,8.86,282,7,351,Gold
M02738,P6455,3,2,1,3.48,422,23,294,Gold
M02738,P1450,2,1,2,7.05,275,13,271,Gold
M02738,P3158,0,3,1,3.21,305,15,341,Silver
M02738,P5019,0,0,1,5.91,351,26,282,Platinum
M02738,P8781,0,0,2,3.6,361,8,291,Diamond
M02738,P2156,2,0,0,5.27,334,12,257,Platinum
M02739,P5232,0,0,3,6.87,390,27,294,Master
M02739,P9181,0,1,1,7.73,308,32,305,Iron
M02739,P6991,3,0,0,1.77,389,12,272,Gold
M02739,P3006,0,1,1,9.48,297,16,273,Diamond
M02739,P6182,0,1,1,5.78,357,13,322,Bronze
M02739,P8187,1,1,3,4.72,287,19,334,Silver
M02739,P1407,2,0,3,7.27,326,8,315,Platinum
M02739,P8583,2,1,1,6.13,421,33,312,Silver
M02739,P4674,0,0,3,1.93,333,19,301,Silver
M02739,P7966,0,0,3,7.55,278,23,269,Gold
M02740,P4066,2,1,4,6.73,296,21,314,Bronze
M02740,P9871,1,1,1,2.15,316,13,381,Gold
M02740,P7665,1,1,0,4.26,328,27,297,Gold
M02740,P2239,2,1,4,3.41,345,12,354,Gold
M02740,P3912,1,1,0,3.75,391,22,309,Bronze
M02740,P8111,0,0,5,8.94,353,16,217,Gold
M02740,P7708,1,1,0,6.08,200,30,297,Gold
M02740,P7457,1,1,3,3.83,320,21,296,Diamond
M02740,P7574,2,1,1,7.83,401,27,337,Silver
M02740,P1510,1,0,0,5.84,349,25,242,Silver
M02741,P3239,2,1,1,4.37,320,7,320,Diamond
M02741,P4594,1,2,1,8.23,323,13,267,Bronze
M02741,P2077,0,1,3,6.94,381,14,344,Gold
M02741,P8938,2,2,2,7.35,343,22,354,Platinum
M02741,P3679,2,4,0,4.5,274,20,292,Gold
M02741,P3387,0,0,3,6.7,337,20,301,Gold
M02741,P2521,1,1,0,5.55,306,17,299,Iron
M02741,P1070,1,3,2,6.88,207,13,304,Iron
M02741,P8397,1,0,0,4.34,415,1,306,Grandmaster
M02741,P8407,0,0,3,6.22,360,21,305,Gold
M02742,P5796,1,1,4,2.82,288,13,340,Platinum
M02742,P3287,0,0,3,6.0,335,4,341,Diamond
M02742,P3100,2,0,1,5.74,427,12,286,Bronze
M02742,P5549,1,0,3,8.03,253,29,320,Gold
M02742,P1008,2,1,4,5.54,387,40,280,Platinum
M02742,P5630,0,2,0,3.69,330,5,226,Silver
M02742,P7516,2,1,0,5.67,350,34,354,Gold
M02742,P6534,0,3,3,6.48,200,13,261,Bronze
M02742,P2868,2,2,3,2.29,364,20,298,Platinum
M02742,P5253,1,1,3,5.79,381,21,266,Iron
M02743,P8612,0,2,1,8.18,255,17,369,Gold
M02743,P4252,0,1,4,5.9,320,12,323,Iron
M02743,P8315,2,1,1,7.99,310,6,282,Silver
M02743,P8393,0,1,1,8.77,472,21,297,Silver
M02743,P9739,0,0,1,1.5,378,16,253,Gold
M02743,P4430,3,1,2,5.68,349,29,308,Bronze
M02743,P9227,2,2,2,8.31,470,13,309,Gold
M02743,P8903,0,6,2,3.86,224,4,313,Iron
M02743,P3261,0,1,1,5.34,416,24,311,Gold
M02743,P6661,2,0,0,4.8,353,12,287,Platinum
M02744,P4708,1,0,1,4.59,394,8,309,Gold
M02744,P9567,2,1,2,6.83,352,36,313,Gold
M02744,P5658,3,2,3,5.31,361,17,267,Bronze
M02744,P6264,0,2,1,11.33,333,8,311,Bronze
M02744,P1593,0,2,1,6.44,414,39,360,Platinum
M02744,P9186,1,1,0,7.68,361,37,270,Grandmaster
M02744,P3680,0,0,1,5.58,267,16,310,Platinum
M02744,P5300,0,0,1,7.15,259,26,304,Iron
M02744,P8355,2,1,4,4.91,338,12,280,Platinum
M02744,P8235,0,2,1,4.79,304,34,285,Bronze
M02745,P6270,0,0,2,4.39,329,37,334,Gold
M02745,P2813,4,1,0,6.55,270,21,325,Platinum
M02745,P4640,2,0,2,9.58,346,10,304,Gold
M02745,P7770,1,1,5,8.22,374,29,289,Silver
M02745,P4241,3,0,2,4.27,314,13,295,Gold
M02745,P7000,1,0,2,7.34,401,31,308,Iron
M02745,P4917,0,1,0,6.15,324,15,310,Gold
M02745,P6338,2,1,1,9.5,467,11,329,Silver
M02745,P1795,1,0,1,7.36,388,22,217,Gold
M02745,P7665,1,1,4,5.88,414,24,359,Iron
M02746,P6936,0,1,1,4.08,329,19,284,Master
M02746,P8065,2,2,1,6.75,350,30,314,Master
M02746,P6225,1,1,3,6.69,303,0,312,Gold
M02746,P6220,1,0,3,5.73,299,37,295,Iron
M02746,P3993,2,0,2,6.86,353,21,280,Gold
M02746,P1549,2,0,3,8.5,349,33,308,Platinum
M02746,P9733,1,0,2,4.69,393,24,288,Master
M02746,P4837,3,2,1,8.4,372,35,357,Diamond
M02746,P6612,2,0,3,6.51,347,12,241,Gold
M02746,P6075,0,0,3,4.73,323,36,276,Platinum
M02747,P2440,3,2,1,6.95,359,22,289,Master
M02747,P2058,1,0,2,5.7,347,38,260,Platinum
M02747,P6526,0,0,2,5.8,448,4,279,Gold
M02747,P3575,1,0,2,5.43,458,27,333,Diamond
M02747,P5811,1,0,2,4.04,372,21,252,Bronze
M02747,P3600,1,0,0,8.73,356,33,315,Gold
M02747,P4153,0,0,1,5.14,297,13,200,Platinum
M02747,P4560,0,2,0,7.08,236,7,289,Silver
M02747,P3780,2,0,4,8.62,330,23,292,Diamond
M02747,P2089,0,4,2,7.51,353,28,308,Gold
M02748,P7910,1,1,4,2.48,393,30,314,Gold
M02748,P9504,1,0,5,8.74,393,32,342,Diamond
M02748,P5272,0,0,2,5.63,409,11,289,Silver
M02748,P5480,2,1,2,7.6,350,21,337,Diamond
M02748,P9994,0,2,0,4.62,367,26,255,Silver
M02748,P5628,4,0,5,5.54,313,20,353,Platinum
M02748,P6480,1,3,1,4.84,410,8,293,Silver
M02748,P6069,4,1,2,5.28,300,13,259,Platinum
M02748,P8515,1,1,3,5.81,309,25,330,Platinum
M02748,P3033,1,1,3,3.09,375,19,315,Platinum
M02749,P7474,0,0,1,3.86,306,6,280,Gold
M02749,P6088,1,0,3,8.95,329,16,387,Bronze
M02749,P6555,0,1,2,5.23,339,5,311,Master
M02749,P2297,3,0,2,1.64,403,32,275,Silver
M02749,P5275,0,2,2,3.95,353,30,282,Silver
M02749,P5574,1,0,2,6.57,429,11,292,Master
M02749,P9602,0,2,3,3.8,279,11,307,Silver
M02749,P1047,1,2,1,6.83,324,8,363,Master
M02749,P2426,0,0,0,7.1,265,13,353,Silver
M02749,P1479,1,5,0,3.64,374,16,295,Gold
M02750,P3389,0,1,2,4.41,304,9,336,Gold
M02750,P6943,1,1,4,5.62,411,42,279,Gold
M02750,P5674,0,0,1,5.83,370,31,323,Gold
M02750,P6819,0,0,1,5.36,412,8,392,Gold
M02750,P4993,3,3,1,6.95,311,5,297,Gold
M02750,P5683,0,1,3,6.5,354,18,327,Bronze
M02750,P9318,1,1,3,7.46,371,22,324,Bronze
M02750,P7775,0,0,2,7.51,379,17,359,Silver
M02750,P2638,0,1,3,2.56,313,17,294,Diamond
M02750,P2627,1,0,4,10.32,439,14,287,Platinum
M02751,P4638,3,2,2,12.27,355,34,354,Master
M02751,P1983,3,1,2,4.04,423,21,295,Platinum
M02751,P1164,1,0,3,6.68,307,30,352,Gold
M02751,P7447,2,1,1,8.63,359,13,262,Diamond
M02751,P9289,0,2,2,6.93,374,38,285,Silver
M02751,P6611,0,1,2,2.3,346,34,323,Diamond
M02751,P1400,2,2,2,8.59,360,12,346,Platinum
M02751,P4555,2,4,1,5.93,405,21,285,Gold
M02751,P1708,1,0,1,3.69,371,20,316,Gold
M02751,P6857,1,3,1,11.15,331,10,262,Silver
M02752,P9577,1,0,2,4.84,300,0,299,Bronze
M02752,P7347,1,1,0,4.97,355,23,338,Gold
M02752,P7380,1,0,3,3.62,415,17,301,Gold
M02752,P6964,0,2,5,4.24,368,18,379,Gold
M02752,P6818,0,0,1,5.75,299,18,283,Gold
M02752,P6741,0,1,3,1.42,332,35,283,Diamond
M02752,P9122,0,2,0,4.11,305,18,270,Gold
M02752,P5013,1,0,3,2.9,330,10,367,Gold
M02752,P2654,1,0,3,3.16,438,22,299,Platinum
M02752,P7861,2,1,1,4.33,391,21,316,Gold
M02753,P7385,3,3,4,6.81,467,15,332,Silver
M02753,P4643,0,0,2,4.26,304,14,254,Bronze
M02753,P1063,0,1,2,5.8,285,23,299,Gold
M02753,P6536,2,2,6,7.61,427,32,299,Bronze
M02753,P8809,0,0,2,5.14,303,24,320,Bronze
M02753,P3691,2,1,4,6.81,354,18,260,Gold
M02753,P4826,1,0,3,6.61,352,19,375,Challenger
M02753,P9213,2,2,0,9.33,283,19,348,Gold
M02753,P3329,1,1,4,8.81,342,11,239,Gold
M02753,P4140,0,2,1,10.81,399,0,275,Platinum
M02754,P2431,0,1,2,5.97,265,20,307,Gold
M02754,P1330,0,0,1,5.31,351,17,271,Gold
M02754,P2928,3,0,2,2.87,311,9,292,Gold
M02754,P8995,0,0,1,6.58,358,17,218,Platinum
M02754,P2645,1,0,3,5.79,238,20,354,Silver
M02754,P3532,0,1,0,5.61,387,23,296,Silver
M02754,P4450,1,1,1,6.2,369,16,279,Silver
M02754,P8207,5,2,3,5.49,289,38,268,Silver
M02754,P3986,2,1,1,2.58,345,27,346,Gold
M02754,P4711,2,1,2,9.35,336,8,249,Challenger
M02755,P6471,1,3,1,2.36,356,13,318,Gold
M02755,P8242,1,1,0,1.95,394,17,206,Silver
M02755,P5562,1,2,2,3.89,282,21,269,Diamond
M02755,P3457,0,1,2,6.98,317,16,280,Gold
M02755,P9125,2,0,1,5.55,410,7,290,Bronze
M02755,P3418,0,3,2,6.94,344,11,322,Challenger
M02755,P9862,3,1,2,9.25,370,29,299,Challenger
M02755,P3654,2,1,2,2.41,342,8,299,Silver
M02755,P6365,2,0,0,9.19,338,17,243,Gold
M02755,P7368,1,0,3,7.1,309,29,266,Platinum
M02756,P8285,0,2,2,5.34,333,19,309,Platinum
M02756,P4787,3,0,2,5.57,319,28,269,Diamond
M02756,P6539,2,0,2,4.84,412,1,310,Gold
M02756,P4483,1,1,2,6.09,296,6,329,Grandmaster
M02756,P8865,3,1,1,7.18,339,20,274,Platinum
M02756,P5428,1,4,2,8.59,331,10,355,Silver
M02756,P4413,1,1,1,7.58,394,26,280,Silver
M02756,P5793,1,1,2,6.99,291,26,226,Silver
M02756,P8573,2,1,1,2.69,274,5,297,Diamond
M02756,P4500,0,2,1,6.18,336,35,300,Gold
M02757,P6748,1,3,2,6.97,447,18,312,Platinum
M02757,P4348,2,0,3,5.51,420,7,322,Silver
M02757,P4570,3,1,3,6.29,355,0,364,Silver
M02757,P9155,2,1,1,6.39,292,8,286,Silver
M02757,P7690,0,0,0,2.52,305,20,322,Diamond
M02757,P5375,1,0,1,6.01,352,23,268,Gold
M02757,P4341,1,1,1,4.03,242,22,273,Gold
M02757,P5799,0,0,0,6.94,393,5,297,Silver
M02757,P2927,1,0,3,8.19,355,20,295,Gold
M02757,P3940,0,1,1,5.07,377,7,287,Silver
M02758,P6573,5,2,1,5.6,282,22,259,Silver
M02758,P4130,0,1,2,5.28,359,31,262,Platinum
M02758,P3001,3,0,1,6.49,348,6,212,Gold
M02758,P5802,3,1,1,4.01,388,29,299,Grandmaster
M02758,P6247,2,0,1,9.56,288,24,285,Bronze
M02758,P9523,0,2,4,6.8,349,25,335,Bronze
M02758,P5342,1,0,1,5.9,360,19,304,Gold
M02758,P2665,3,1,2,6.58,384,17,286,Platinum
M02758,P7165,0,1,1,5.9,411,38,281,Platinum
M02758,P3972,0,2,4,5.91,380,32,317,Iron
M02759,P5772,1,0,1,4.98,320,25,289,Gold
M02759,P9233,1,1,4,3.76,338,14,368,Master
M02759,P2673,3,0,3,7.05,438,56,266,Diamond
M02759,P5425,1,0,0,6.01,211,32,200,Gold
M02759,P1936,0,1,2,6.59,489,33,310,Diamond
M02759,P5363,1,1,4,3.29,346,0,259,Silver
M02759,P3915,1,0,2,7.57,378,15,305,Master
M02759,P7317,4,1,2,6.36,338,22,214,Gold
M02759,P3041,2,0,2,6.51,311,11,342,Iron
M02759,P6153,3,1,1,5.06,368,11,261,Platinum
M02760,P5209,2,0,0,6.29,418,21,305,Diamond
M02760,P3103,1,0,3,3.3,357,19,200,Silver
M02760,P9579,0,0,1,6.5,363,18,345,Silver
M02760,P3353,2,2,1,7.16,335,38,253,Platinum
M02760,P4195,2,0,4,6.57,276,33,304,Diamond
M02760,P7416,2,0,2,9.42,391,40,251,Diamond
M02760,P5072,0,2,7,8.1,336,24,320,Silver
M02760,P8771,0,0,2,6.95,322,23,324,Iron
M02760,P1528,3,1,3,2.16,330,31,255,Silver
M02760,P6973,5,3,1,5.5,300,35,278,Gold
M02761,P6099,1,0,5,4.93,307,24,257,Iron
M02761,P3506,3,0,2,6.67,291,31,282,Gold
M02761,P1503,5,1,2,3.12,297,7,309,Iron
M02761,P2203,1,1,2,4.81,337,21,254,Diamond
M02761,P4730,2,1,4,7.03,414,24,272,Silver
M02761,P5923,2,1,2,8.9,362,28,230,Platinum
M02761,P9810,0,1,2,4.79,392,4,313,Silver
M02761,P2915,0,1,2,6.16,298,5,336,Silver
M02761,P4527,0,1,2,4.57,309,20,334,Iron
M02761,P2668,1,1,2,8.27,281,9,291,Platinum
M02762,P7351,2,0,2,6.34,347,7,308,Diamond
M02762,P6561,0,1,4,7.65,385,24,334,Gold
M02762,P9808,1,1,1,3.47,307,16,286,Gold
M02762,P1148,2,1,3,5.67,441,25,266,Bronze
M02762,P1447,0,0,5,8.33,428,21,296,Gold
M02762,P9636,2,2,1,6.76,394,10,287,Bronze
M02762,P8838,1,2,1,4.68,345,0,254,Silver
M02762,P5842,1,2,1,9.01,284,26,349,Diamond
M02762,P5645,4,1,4,8.63,338,13,326,Platinum
M02762,P5797,1,2,2,5.06,332,25,272,Platinum
M02763,P3928,3,0,2,4.89,443,30,304,Gold
M02763,P3308,0,0,0,5.53,395,14,288,Bronze
M02763,P7241,0,1,0,6.06,323,12,360,Diamond
M02763,P5599,3,1,1,7.14,290,22,362,Gold
M02763,P7732,2,1,2,5.82,406,11,285,Gold
M02763,P1001,1,2,0,2.77,333,17,303,Gold
M02763,P8625,1,2,1,4.67,419,22,289,Gold
M02763,P2112,2,2,2,2.94,359,18,324,Gold
M02763,P7075,1,0,3,7.24,311,22,339,Bronze
M02763,P1950,0,0,3,6.86,258,21,319,Gold
M02764,P8572,0,2,3,5.19,348,26,296,Silver
M02764,P2937,0,3,2,3.38,310,14,363,Diamond
M02764,P3120,1,2,3,5.93,364,26,284,Platinum
M02764,P3763,0,0,1,5.19,433,7,358,Platinum
M02764,P8846,0,1,1,7.15,276,10,350,Platinum
M02764,P3379,0,1,2,4.76,402,25,280,Silver
M02764,P9966,1,1,2,9.63,354,9,220,Gold
M02764,P3857,0,0,2,1.55,326,10,326,Platinum
M02764,P5441,0,3,5,6.47,300,11,283,Gold
M02764,P4288,2,0,2,4.51,337,17,266,Platinum
M02765,P1474,2,1,1,7.92,368,5,312,Platinum
M02765,P2466,0,0,4,6.94,346,23,262,Platinum
M02765,P5768,2,0,2,4.13,362,13,284,Platinum
M02765,P9510,0,4,3,6.16,360,14,312,Diamond
M02765,P9522,0,1,2,1.89,377,23,330,Platinum
M02765,P9921,2,0,3,7.19,423,25,307,Platinum
M02765,P5614,1,2,7,4.88,276,23,292,Master
M02765,P6703,0,2,1,4.12,370,22,231,Platinum
M02765,P5765,0,0,1,4.87,313,13,205,Diamond
M02765,P5775,0,2,3,7.99,476,25,295,Gold
M02766,P2424,1,0,0,6.38,271,35,366,Silver
M02766,P5913,1,0,4,7.05,351,19,286,Platinum
M02766,P2339,1,1,3,5.16,385,33,297,Platinum
M02766,P4485,2,3,3,5.04,353,39,258,Platinum
M02766,P6616,3,0,1,4.86,338,23,284,Iron
M02766,P3591,0,2,2,6.25,295,11,289,Iron
M02766,P9644,2,1,2,6.93,422,31,343,Bronze
M02766,P6170,3,0,2,6.21,430,6,287,Platinum
M02766,P3345,2,2,3,5.86,324,19,275,Platinum
M02766,P1412,1,1,2,7.21,280,31,304,Diamond
M02767,P3173,1,1,2,4.32,389,39,300,Silver
M02767,P5935,1,0,2,5.61,348,35,337,Gold
M02767,P5899,1,0,2,7.21,292,26,337,Gold
M02767,P2811,1,3,3,7.24,391,30,329,Platinum
M02767,P4940,0,1,3,7.94,410,30,332,Platinum
M02767,P9241,1,1,1,2.76,264,15,233,Platinum
M02767,P6328,3,2,2,8.27,374,3,236,Gold
M02767,P1614,0,0,3,4.97,374,19,384,Gold
M02767,P2983,1,0,4,9.51,393,2,304,Challenger
M02767,P5893,4,0,1,8.83,382,27,277,Bronze
M02768,P4962,1,1,1,5.3,323,41,288,Platinum
M02768,P8069,0,1,1,6.69,338,25,276,Bronze
M02768,P6438,3,1,4,7.17,298,24,224,Platinum
M02768,P5932,1,0,2,6.54,330,50,254,Iron
M02768,P6789,3,2,2,4.17,237,18,329,Platinum
M02768,P3112,0,1,3,5.57,370,39,311,Iron
M02768,P8015,1,2,0,8.27,322,25,407,Gold
M02768,P6875,2,1,1,10.24,374,18,344,Platinum
M02768,P7757,1,0,0,4.78,332,35,355,Diamond
M02768,P9643,1,1,0,2.94,356,21,311,Gold
M02769,P7472,2,1,3,6.39,427,22,299,Gold
M02769,P3510,2,0,1,5.84,320,38,297,Gold
M02769,P4697,0,0,2,5.63,356,11,287,Iron
M02769,P9675,2,1,1,6.55,425,31,302,Iron
M02769,P9089,0,1,4,5.02,357,19,308,Gold
M02769,P2279,0,0,2,5.71,308,4,308,Iron
M02769,P9121,0,2,1,6.08,322,26,368,Diamond
M02769,P8510,2,0,4,10.38,360,20,392,Silver
M02769,P3093,1,1,3,10.93,337,7,343,Gold
M02769,P6955,1,4,2,4.25,366,10,293,Master
M02770,P7728,2,1,2,3.47,332,32,301,Diamond
M02770,P5735,0,1,4,2.15,295,33,331,Silver
M02770,P9636,0,2,4,5.35,351,28,353,Silver
M02770,P5973,0,4,0,4.15,345,11,256,Silver
M02770,P2611,1,2,2,5.83,360,39,268,Silver
M02770,P6181,0,0,3,1.89,330,28,340,Gold
M02770,P6119,2,1,1,8.51,279,16,360,Platinum
M02770,P6371,0,0,0,4.29,336,13,269,Gold
M02770,P7783,1,1,2,1.68,394,29,309,Gold
M02770,P7710,1,1,2,7.88,416,33,328,Diamond
M02771,P2590,1,2,1,6.52,368,19,339,Master
M02771,P1421,2,1,0,5.81,327,2,277,Gold
M02771,P7812,0,0,2,6.56,326,15,322,Iron
M02771,P2913,2,0,1,9.94,365,20,332,Platinum
M02771,P8773,2,0,3,6.88,399,9,312,Diamond
M02771,P6535,2,1,4,4.4,311,21,273,Bronze
M02771,P8003,2,2,3,5.51,414,18,318,Gold
M02771,P8590,0,1,0,5.32,430,13,335,Gold
M02771,P9670,0,0,0,9.18,393,15,297,Master
M02771,P2660,1,3,0,4.88,426,18,298,Gold
M02772,P8780,1,0,4,3.72,362,18,290,Iron
M02772,P9442,1,0,4,7.22,351,19,322,Gold
M02772,P3452,1,0,1,5.11,305,27,292,Silver
M02772,P9863,1,1,1,6.48,407,16,356,Silver
M02772,P3289,2,1,2,3.19,359,41,258,Gold
M02772,P3842,2,2,2,3.16,349,17,222,Silver
M02772,P1094,2,3,4,4.53,344,20,277,Gold
M02772,P4151,0,2,2,5.56,347,28,262,Diamond
M02772,P5458,1,0,2,11.05,358,8,282,Gold
M02772,P3781,0,0,1,5.09,379,25,263,Silver
M02773,P3413,0,0,2,8.73,415,18,317,Grandmaster
M02773,P2948,1,3,1,5.62,315,20,297,Gold
M02773,P2925,1,1,2,1.79,320,31,369,Gold
M02773,P9038,1,0,5,6.72,235,28,277,Gold
M02773,P1467,3,0,1,5.41,369,20,315,Silver
M02773,P3257,2,0,2,4.18,342,0,291,Gold
M02773,P6203,1,0,2,7.37,348,14,336,Bronze
M02773,P2266,2,1,4,6.84,307,22,293,Silver
M02773,P2140,0,1,4,6.03,315,28,328,Platinum
M02773,P5040,1,0,2,4.86,399,21,225,Platinum
M02774,P2003,1,0,3,6.78,307,9,348,Diamond
M02774,P2000,0,0,3,6.88,270,34,323,Silver
M02774,P6519,1,1,1,5.74,392,28,324,Gold
M02774,P8901,0,0,2,6.39,381,38,236,Gold
M02774,P5316,0,0,2,3.96,394,35,289,Diamond
M02774,P8330,2,1,4,6.16,391,7,312,Platinum
M02774,P1357,1,0,2,7.53,296,30,271,Grandmaster
M02774,P7433,0,0,1,0.95,368,27,259,Platinum
M02774,P7217,0,1,2,5.93,257,11,209,Gold
M02774,P4858,2,3,0,4.96,445,21,311,Gold
M02775,P1218,2,0,2,1.2,429,18,274,Gold
M02775,P1567,3,0,3,7.23,366,37,298,Diamond
M02775,P5918,1,1,2,9.85,370,26,279,Gold
M02775,P6946,0,1,1,1.85,348,22,299,Master
M02775,P6899,0,1,2,1.02,331,27,291,Gold
M02775,P5634,0,1,2,6.69,314,26,332,Silver
M02775,P9532,1,0,3,7.26,355,30,260,Platinum
M02775,P8935,3,1,0,4.53,320,35,274,Silver
M02775,P7838,2,3,0,6.87,371,17,395,Silver
M02775,P5284,0,1,2,8.02,359,23,205,Silver
M02776,P9102,1,0,1,2.47,439,3,302,Silver
M02776,P8700,2,0,2,5.01,378,22,344,Bronze
M02776,P2651,3,0,1,6.08,327,31,335,Silver
M02776,P5900,1,1,1,6.98,398,6,277,Platinum
M02776,P8615,0,2,3,7.55,275,8,294,Platinum
M02776,P7793,1,0,1,8.63,394,26,278,Platinum
M02776,P2239,1,0,2,3.38,450,18,313,Gold
M02776,P6871,3,1,4,3.11,354,20,285,Diamond
M02776,P9184,0,2,3,6.46,375,23,237,Gold
M02776,P8972,1,1,3,0.23,356,13,261,Gold
M02777,P4226,2,1,2,3.0,385,25,255,Platinum
M02777,P8006,0,1,1,8.38,407,12,344,Silver
M02777,P7974,1,1,3,8.5,392,8,324,Platinum
M02777,P3851,0,1,1,10.14,368,36,315,Platinum
M02777,P1400,1,2,3,6.59,378,12,325,Silver
M02777,P7493,1,1,1,4.43,362,27,235,Platinum
M02777,P9169,0,3,1,5.23,344,14,322,Silver
M02777,P2723,2,1,1,6.45,398,16,298,Platinum
M02777,P9184,0,0,2,6.25,273,17,282,Silver
M02777,P8542,0,1,3,4.85,438,35,254,Silver
M02778,P8091,0,1,3,6.13,364,32,304,Silver
M02778,P2755,0,0,1,2.92,438,22,325,Silver
M02778,P7186,1,0,2,4.81,319,24,292,Platinum
M02778,P5464,1,3,3,8.59,348,25,275,Diamond
M02778,P5647,0,1,1,8.09,318,18,260,Silver
M02778,P6040,4,1,1,6.68,346,38,299,Diamond
M02778,P1737,1,2,2,9.24,292,19,282,Silver
M02778,P3472,1,0,3,7.16,435,35,295,Silver
M02778,P5166,2,2,2,7.36,326,34,376,Gold
M02778,P2625,1,0,2,7.92,286,4,283,Bronze
M02779,P1397,1,1,0,6.04,330,22,296,Silver
M02779,P6682,2,1,3,4.12,436,34,341,Silver
M02779,P6199,0,0,2,8.34,346,14,278,Gold
M02779,P9883,0,4,3,4.08,315,6,366,Platinum
M02779,P8551,1,0,2,6.56,316,4,271,Silver
M02779,P1686,2,2,1,1.76,388,0,309,Gold
M02779,P3797,1,0,0,7.85,372,24,273,Gold
M02779,P8553,0,0,3,6.35,299,8,277,Diamond
M02779,P2825,0,0,2,6.48,317,16,275,Diamond
M02779,P6570,1,0,0,7.34,399,36,249,Gold
M02780,P4503,0,1,0,4.58,372,1,304,Silver
M02780,P1005,1,1,1,6.72,425,9,301,Bronze
M02780,P8910,2,0,3,6.82,344,30,355,Gold
M02780,P9256,1,1,2,3.91,357,14,340,Gold
M02780,P7965,1,3,2,2.07,371,20,361,Silver
M02780,P7900,0,1,2,7.4,334,21,310,Gold
M02780,P9601,2,2,0,7.43,324,29,353,Platinum
M02780,P7040,2,2,8,4.68,423,23,322,Diamond
M02780,P4417,2,1,2,4.79,384,26,200,Silver
M02780,P6151,1,1,2,4.22,346,28,322,Platinum
M02781,P8104,1,1,1,6.86,393,6,274,Master
M02781,P5147,0,1,1,6.7,308,3,233,Gold
M02781,P1004,1,1,1,3.13,304,7,322,Bronze
M02781,P4009,1,2,1,2.89,446,37,379,Grandmaster
M02781,P1005,3,0,4,2.52,272,28,328,Bronze
M02781,P6819,1,1,2,6.49,374,37,227,Gold
M02781,P4852,3,1,1,6.78,298,4,243,Silver
M02781,P1999,3,0,3,3.35,335,12,356,Platinum
M02781,P2798,2,0,2,5.46,440,8,294,Platinum
M02781,P5739,0,3,5,7.88,410,8,310,Gold
M02782,P6928,0,2,2,9.52,289,6,331,Gold
M02782,P7029,4,2,2,6.35,324,24,280,Platinum
M02782,P2725,1,0,2,9.26,331,23,228,Diamond
M02782,P1140,1,2,0,3.44,320,19,289,Platinum
M02782,P9865,0,2,2,7.43,376,26,325,Gold
M02782,P8284,0,1,4,3.56,350,26,297,Gold
M02782,P3881,0,1,2,2.08,413,0,264,Bronze
M02782,P9988,2,2,3,7.44,290,21,245,Platinum
M02782,P6078,1,0,1,9.97,404,10,298,Gold
M02782,P7846,1,0,2,4.51,364,8,313,Gold
M02783,P2880,2,3,2,6.09,201,17,314,Gold
M02783,P9883,2,1,2,7.09,338,35,224,Gold
M02783,P9506,2,0,0,6.06,404,27,317,Gold
M02783,P9318,3,1,3,4.97,415,15,268,Bronze
M02783,P7980,2,1,3,6.44,316,26,272,Silver
M02783,P2911,1,1,2,6.73,403,34,329,Gold
M02783,P6011,2,0,5,7.76,319,33,314,Platinum
M02783,P5486,2,2,1,8.89,337,14,347,Platinum
M02783,P1784,0,1,0,6.39,294,27,281,Bronze
M02783,P7529,2,2,3,8.29,361,15,371,Silver
